,start,end,duration,Keywords,Monkeys,date
285,2019-11-03 13:04:04,2019-11-03 13:04:05,1.0,go through,1.0,2019-11-03
286,2019-11-03 14:30:41,2019-11-03 14:30:55,14.0,on top,2.0,2019-11-03
287,2019-11-03 14:33:26,2019-11-03 14:33:31,5.0,"next to, grab",1.0,2019-11-03
288,2019-11-03 14:45:45,2019-11-03 14:45:50,5.0,on top,1.0,2019-11-03
289,2019-11-03 15:34:33,2019-11-03 15:34:34,1.0,go over,1.0,2019-11-03
290,2019-11-03 15:38:36,2019-11-03 15:38:37,1.0,go over,1.0,2019-11-03
291,2019-11-03 15:55:42,2019-11-03 15:55:44,2.0,go over,1.0,2019-11-03
292,2019-11-03 16:09:27,2019-11-03 16:09:28,1.0,go over,1.0,2019-11-03
293,2019-11-03 16:09:58,2019-11-03 16:10:00,2.0,go over,1.0,2019-11-03
294,2019-11-03 16:29:33,2019-11-03 16:29:39,6.0,go over,1.0,2019-11-03
295,2019-11-03 16:35:14,2019-11-03 16:35:17,3.0,go over,1.0,2019-11-03
296,2019-11-03 16:48:31,2019-11-03 16:48:33,2.0,go over,1.0,2019-11-03
297,2019-11-03 16:54:10,2019-11-03 16:54:12,2.0,go over,1.0,2019-11-03
298,2019-11-03 17:14:09,2019-11-03 17:14:17,8.0,go over,1.0,2019-11-03
299,2019-11-04 08:01:21,2019-11-04 08:01:24,3.0,go over,1.0,2019-11-04
300,2019-11-04 08:01:29,2019-11-04 08:01:31,2.0,go over,1.0,2019-11-04
301,2019-11-04 08:02:13,2019-11-04 08:02:18,5.0,on top,1.0,2019-11-04
302,2019-11-04 08:04:25,2019-11-04 08:04:28,3.0,go over,1.0,2019-11-04
303,2019-11-04 08:43:53,2019-11-04 08:44:22,29.0,on top,1.0,2019-11-04
304,2019-11-04 08:54:56,2019-11-04 08:54:57,1.0,go over,1.0,2019-11-04
305,2019-11-04 11:05:53,2019-11-04 11:05:56,3.0,go through,1.0,2019-11-04
306,2019-11-04 13:34:13,2019-11-04 13:34:17,4.0,go through,1.0,2019-11-04
307,2019-11-04 13:35:45,2019-11-04 13:35:46,1.0,go over,1.0,2019-11-04
308,2019-11-04 13:58:06,2019-11-04 13:58:08,2.0,go over,1.0,2019-11-04
309,2019-11-04 14:43:49,2019-11-04 14:44:02,13.0,on top,1.0,2019-11-04
310,2019-11-04 15:56:26,2019-11-04 15:56:39,13.0,go over,1.0,2019-11-04
311,2019-11-04 16:17:00,2019-11-04 16:17:01,1.0,go over,1.0,2019-11-04
312,2019-11-04 16:37:45,2019-11-04 16:37:47,2.0,go over,1.0,2019-11-04
313,2019-11-04 16:38:38,2019-11-04 16:38:41,3.0,go over,1.0,2019-11-04
314,2019-11-04 16:59:05,2019-11-04 16:59:10,5.0,go over,1.0,2019-11-04
315,2019-11-04 17:07:49,2019-11-04 17:07:57,8.0,go over,1.0,2019-11-04
316,2019-11-04 17:15:59,2019-11-04 17:16:06,7.0,go over,1.0,2019-11-04
317,2019-11-04 17:17:13,2019-11-04 17:17:16,3.0,go over,1.0,2019-11-04
318,2019-11-05 07:36:35,2019-11-05 07:36:48,13.0,"on top, go through",2.0,2019-11-05
319,2019-11-05 07:57:59,2019-11-05 07:58:00,1.0,go over,1.0,2019-11-05
320,2019-11-05 08:04:27,2019-11-05 08:04:28,1.0,go over,1.0,2019-11-05
321,2019-11-05 08:05:36,2019-11-05 08:05:37,1.0,go over,1.0,2019-11-05
322,2019-11-05 08:16:19,2019-11-05 08:16:23,4.0,go over,1.0,2019-11-05
323,2019-11-05 08:43:45,2019-11-05 08:43:46,1.0,go over,1.0,2019-11-05
324,2019-11-05 08:56:07,2019-11-05 08:56:15,8.0,on top,1.0,2019-11-05
325,2019-11-05 09:01:58,2019-11-05 09:01:59,1.0,go over,1.0,2019-11-05
326,2019-11-05 09:16:34,2019-11-05 09:16:35,1.0,go over,1.0,2019-11-05
327,2019-11-05 10:44:22,2019-11-05 10:44:24,2.0,go through,1.0,2019-11-05
328,2019-11-05 11:17:37,2019-11-05 11:17:38,1.0,go over,1.0,2019-11-05
329,2019-11-05 11:17:54,2019-11-05 11:18:10,16.0,"on top, play",2.0,2019-11-05
330,2019-11-05 11:35:55,2019-11-05 11:35:57,2.0,go over,1.0,2019-11-05
331,2019-11-05 12:25:05,2019-11-05 12:25:13,8.0,on top,1.0,2019-11-05
332,2019-11-05 12:25:18,2019-11-05 12:25:21,3.0,go over,1.0,2019-11-05
334,2019-11-05 13:09:34,2019-11-05 13:09:36,2.0,go over,1.0,2019-11-05
335,2019-11-05 13:11:58,2019-11-05 13:12:00,2.0,go through,1.0,2019-11-05
336,2019-11-05 14:10:30,2019-11-05 14:10:31,1.0,go over,1.0,2019-11-05
337,2019-11-05 16:34:40,2019-11-05 16:34:42,2.0,go over,1.0,2019-11-05
338,2019-11-05 16:39:27,2019-11-05 16:40:13,46.0,on top,1.0,2019-11-05
339,2019-11-05 16:41:39,2019-11-05 16:41:44,5.0,climb over,1.0,2019-11-05
340,2019-11-05 17:02:05,2019-11-05 17:02:28,23.0,on top,1.0,2019-11-05
341,2019-11-05 17:11:07,2019-11-05 17:11:29,22.0,on top,1.0,2019-11-05
342,2019-11-05 17:57:12,2019-11-05 17:57:14,2.0,"next to, grab",1.0,2019-11-05
343,2019-11-05 17:57:28,2019-11-05 17:57:33,5.0,go over,1.0,2019-11-05
344,2019-11-06 06:52:26,2019-11-06 07:02:43,617.0,"on top, sleep",1.0,2019-11-06
345,2019-11-06 07:02:58,2019-11-06 07:02:59,1.0,go over,1.0,2019-11-06
346,2019-11-06 07:49:13,2019-11-06 07:49:14,1.0,go over,1.0,2019-11-06
347,2019-11-06 08:38:33,2019-11-06 08:38:35,2.0,go over,1.0,2019-11-06
348,2019-11-06 08:39:43,2019-11-06 08:40:06,23.0,on top,1.0,2019-11-06
349,2019-11-06 08:57:43,2019-11-06 08:57:45,2.0,go over,1.0,2019-11-06
350,2019-11-06 09:48:00,2019-11-06 09:48:23,23.0,on top,1.0,2019-11-06
351,2019-11-06 10:10:57,2019-11-06 10:11:11,14.0,on top,1.0,2019-11-06
352,2019-11-06 10:17:16,2019-11-06 10:17:20,4.0,go over,1.0,2019-11-06
353,2019-11-06 12:04:23,2019-11-06 12:05:46,83.0,on top,1.0,2019-11-06
354,2019-11-06 12:10:43,2019-11-06 12:11:35,52.0,"go through, sit on edge",1.0,2019-11-06
355,2019-11-06 12:39:01,2019-11-06 12:39:03,2.0,go over,1.0,2019-11-06
356,2019-11-06 12:40:01,2019-11-06 12:40:03,2.0,go over,1.0,2019-11-06
357,2019-11-06 12:44:35,2019-11-06 12:44:36,1.0,go over,1.0,2019-11-06
358,2019-11-06 12:52:03,2019-11-06 12:52:15,12.0,go over,1.0,2019-11-06
359,2019-11-06 12:52:59,2019-11-06 12:53:40,41.0,go over,1.0,2019-11-06
360,2019-11-06 13:18:14,2019-11-06 13:18:52,38.0,"next to, grab, go through",1.0,2019-11-06
361,2019-11-06 13:19:57,2019-11-06 13:19:59,2.0,go through,1.0,2019-11-06
362,2019-11-06 13:22:49,2019-11-06 13:22:50,1.0,go through,1.0,2019-11-06
363,2019-11-06 13:34:48,2019-11-06 13:45:04,616.0,on top,1.0,2019-11-06
364,2019-11-06 14:14:58,2019-11-06 14:15:01,3.0,go through,1.0,2019-11-06
365,2019-11-06 14:15:48,2019-11-06 14:15:49,1.0,go through,1.0,2019-11-06
366,2019-11-06 14:20:40,2019-11-06 14:20:47,7.0,go over,1.0,2019-11-06
367,2019-11-06 14:23:30,2019-11-06 14:23:31,1.0,go over,1.0,2019-11-06
368,2019-11-06 14:23:54,2019-11-06 14:24:04,10.0,"grab, go through",1.0,2019-11-06
369,2019-11-06 14:25:18,2019-11-06 14:25:25,7.0,"go through, sit on edge",1.0,2019-11-06
370,2019-11-06 14:30:05,2019-11-06 14:30:06,1.0,go over,1.0,2019-11-06
371,2019-11-06 14:31:46,2019-11-06 14:31:47,1.0,go through,1.0,2019-11-06
372,2019-11-06 14:50:51,2019-11-06 14:50:55,4.0,go over,1.0,2019-11-06
373,2019-11-06 14:52:32,2019-11-06 14:52:35,3.0,go over,1.0,2019-11-06
374,2019-11-06 14:53:37,2019-11-06 14:53:56,19.0,"on top, next to, grab, shoo",2.0,2019-11-06
375,2019-11-06 15:10:07,2019-11-06 15:10:10,3.0,go over,1.0,2019-11-06
376,2019-11-06 15:10:33,2019-11-06 15:10:42,9.0,on top,1.0,2019-11-06
377,2019-11-06 15:11:23,2019-11-06 15:11:33,10.0,"next to, grab",1.0,2019-11-06
378,2019-11-06 15:26:27,2019-11-06 15:26:28,1.0,go through,1.0,2019-11-06
379,2019-11-06 15:52:27,2019-11-06 15:53:33,66.0,on top,1.0,2019-11-06
380,2019-11-06 16:03:21,2019-11-06 16:03:25,4.0,go over,1.0,2019-11-06
381,2019-11-06 16:15:00,2019-11-06 16:15:03,3.0,go over,1.0,2019-11-06
382,2019-11-06 16:31:50,2019-11-06 16:31:52,2.0,go over,1.0,2019-11-06
383,2019-11-06 16:32:49,2019-11-06 16:32:52,3.0,go over,1.0,2019-11-06
384,2019-11-06 16:37:00,2019-11-06 16:37:22,22.0,on top,1.0,2019-11-06
385,2019-11-07 07:14:42,2019-11-07 07:14:43,1.0,go over,1.0,2019-11-07
386,2019-11-07 07:15:59,2019-11-07 07:16:04,5.0,go over,1.0,2019-11-07
387,2019-11-07 07:24:48,2019-11-07 07:24:51,3.0,go over,1.0,2019-11-07
388,2019-11-07 07:37:58,2019-11-07 07:37:59,1.0,go over,1.0,2019-11-07
389,2019-11-07 07:44:22,2019-11-07 07:44:24,2.0,go over,1.0,2019-11-07
390,2019-11-07 08:00:48,2019-11-07 08:00:49,1.0,go over,1.0,2019-11-07
391,2019-11-07 08:01:11,2019-11-07 08:03:18,127.0,"go over, on top, go in",2.0,2019-11-07
392,2019-11-07 08:04:52,2019-11-07 08:04:56,4.0,go over,1.0,2019-11-07
393,2019-11-07 08:14:09,2019-11-07 08:14:10,1.0,go over,1.0,2019-11-07
394,2019-11-07 08:16:13,2019-11-07 08:16:14,1.0,go over,1.0,2019-11-07
395,2019-11-07 08:17:05,2019-11-07 08:17:06,1.0,go over,1.0,2019-11-07
396,2019-11-07 08:32:03,2019-11-07 08:32:04,1.0,go over,1.0,2019-11-07
397,2019-11-07 08:33:56,2019-11-07 08:33:58,2.0,go over,1.0,2019-11-07
398,2019-11-07 08:47:22,2019-11-07 08:47:23,1.0,go over,1.0,2019-11-07
399,2019-11-07 08:56:07,2019-11-07 08:56:09,2.0,go over,1.0,2019-11-07
400,2019-11-07 09:53:49,2019-11-07 09:53:52,3.0,go over,1.0,2019-11-07
401,2019-11-07 10:16:45,2019-11-07 10:16:46,1.0,go over,1.0,2019-11-07
402,2019-11-07 10:18:12,2019-11-07 10:18:13,1.0,go over,1.0,2019-11-07
403,2019-11-07 10:18:13,2019-11-07 10:18:27,14.0,on top,1.0,2019-11-07
404,2019-11-07 10:27:19,2019-11-07 10:27:20,1.0,go over,1.0,2019-11-07
405,2019-11-07 10:27:37,2019-11-07 10:27:40,3.0,go through,1.0,2019-11-07
406,2019-11-07 10:30:38,2019-11-07 10:30:39,1.0,go over,1.0,2019-11-07
407,2019-11-07 10:39:24,2019-11-07 10:39:25,1.0,go through,1.0,2019-11-07
408,2019-11-07 11:02:53,2019-11-07 11:02:54,1.0,go over,1.0,2019-11-07
409,2019-11-07 11:07:39,2019-11-07 11:07:40,1.0,go over,1.0,2019-11-07
410,2019-11-07 11:10:18,2019-11-07 11:10:19,1.0,go over,1.0,2019-11-07
411,2019-11-10 07:03:00,2019-11-10 07:03:11,11.0,go over,1.0,2019-11-10
412,2019-11-10 07:04:59,2019-11-10 07:07:09,130.0,on top,1.0,2019-11-10
413,2019-11-10 07:10:23,2019-11-10 07:10:26,3.0,go over,1.0,2019-11-10
414,2019-11-10 07:12:42,2019-11-10 07:12:44,2.0,go over,1.0,2019-11-10
415,2019-11-10 07:17:23,2019-11-10 07:17:24,1.0,go over,1.0,2019-11-10
416,2019-11-10 07:18:25,2019-11-10 07:18:28,3.0,go over,1.0,2019-11-10
417,2019-11-10 07:22:58,2019-11-10 07:24:01,63.0,"go in, sit middle, sit on edge",1.0,2019-11-10
418,2019-11-10 07:32:34,2019-11-10 07:33:01,27.0,"sit on edge, sit middle",1.0,2019-11-10
419,2019-11-10 07:50:29,2019-11-10 07:50:31,2.0,go over,1.0,2019-11-10
420,2019-11-10 08:10:30,2019-11-10 08:10:33,3.0,go over,1.0,2019-11-10
421,2019-11-10 08:10:51,2019-11-10 08:10:54,3.0,go over,1.0,2019-11-10
422,2019-11-10 08:39:04,2019-11-10 08:39:06,2.0,go over,1.0,2019-11-10
423,2019-11-10 08:39:37,2019-11-10 08:39:38,1.0,go over,1.0,2019-11-10
424,2019-11-10 08:43:00,2019-11-10 08:43:03,3.0,go over,1.0,2019-11-10
425,2019-11-10 13:04:24,2019-11-10 13:04:25,1.0,go over,1.0,2019-11-10
426,2019-11-10 13:54:55,2019-11-10 13:55:02,7.0,go over,1.0,2019-11-10
427,2019-11-10 14:10:03,2019-11-10 14:10:08,5.0,go over,1.0,2019-11-10
428,2019-11-10 14:30:13,2019-11-10 14:30:30,17.0,"go over, on top",1.0,2019-11-10
429,2019-11-10 14:32:41,2019-11-10 14:32:45,4.0,go over,1.0,2019-11-10
430,2019-11-10 14:39:05,2019-11-10 14:39:06,1.0,go over,1.0,2019-11-10
431,2019-11-10 15:11:54,2019-11-10 15:11:57,3.0,go through,1.0,2019-11-10
432,2019-11-10 15:44:43,2019-11-10 15:44:44,1.0,go over,1.0,2019-11-10
433,2019-11-10 15:51:04,2019-11-10 15:51:12,8.0,"next to, grab, go over",1.0,2019-11-10
434,2019-11-10 15:53:17,2019-11-10 15:53:18,1.0,go over,1.0,2019-11-10
435,2019-11-10 16:15:45,2019-11-10 16:15:47,2.0,go over,1.0,2019-11-10
436,2019-11-10 16:28:07,2019-11-10 16:28:16,9.0,go over,1.0,2019-11-10
437,2019-11-10 16:36:35,2019-11-10 16:36:56,21.0,on top,2.0,2019-11-10
438,2019-11-10 16:59:50,2019-11-10 16:59:51,1.0,go over,1.0,2019-11-10
439,2019-11-10 17:13:30,2019-11-10 17:13:31,1.0,go over,1.0,2019-11-10
440,2019-11-10 17:28:08,2019-11-10 17:28:15,7.0,go over,1.0,2019-11-10
441,2019-11-11 07:08:29,2019-11-11 07:08:30,1.0,go over,1.0,2019-11-11
442,2019-11-11 07:11:18,2019-11-11 07:11:24,6.0,go over,1.0,2019-11-11
443,2019-11-11 07:14:28,2019-11-11 07:14:29,1.0,go over,1.0,2019-11-11
444,2019-11-11 07:14:42,2019-11-11 07:14:45,3.0,go over,1.0,2019-11-11
445,2019-11-11 07:31:49,2019-11-11 07:31:52,3.0,go over,1.0,2019-11-11
446,2019-11-11 07:47:26,2019-11-11 07:47:29,3.0,go through,1.0,2019-11-11
447,2019-11-11 07:50:12,2019-11-11 07:50:29,17.0,on top,1.0,2019-11-11
448,2019-11-11 08:05:17,2019-11-11 08:05:39,22.0,on top,1.0,2019-11-11
449,2019-11-11 08:07:00,2019-11-11 08:07:01,1.0,go through,1.0,2019-11-11
450,2019-11-11 08:23:44,2019-11-11 08:23:45,1.0,go over,1.0,2019-11-11
451,2019-11-11 08:27:23,2019-11-11 08:27:27,4.0,go over,1.0,2019-11-11
452,2019-11-11 08:27:31,2019-11-11 08:27:37,6.0,"on top, play",1.0,2019-11-11
453,2019-11-11 08:28:45,2019-11-11 08:29:03,18.0,on top,2.0,2019-11-11
454,2019-11-11 08:40:09,2019-11-11 08:42:00,111.0,on top,1.0,2019-11-11
455,2019-11-11 08:42:11,2019-11-11 08:43:51,100.0,"on top, groom",2.0,2019-11-11
456,2019-11-11 08:55:48,2019-11-11 08:55:49,1.0,go through,1.0,2019-11-11
457,2019-11-11 09:01:14,2019-11-11 09:01:15,1.0,go over,1.0,2019-11-11
458,2019-11-11 09:02:28,2019-11-11 09:02:41,13.0,on top,1.0,2019-11-11
459,2019-11-11 09:10:02,2019-11-11 09:10:04,2.0,go over,1.0,2019-11-11
460,2019-11-11 09:48:38,2019-11-11 09:48:40,2.0,go through,1.0,2019-11-11
461,2019-11-11 09:54:41,2019-11-11 09:54:43,2.0,go over,1.0,2019-11-11
462,2019-11-11 10:11:19,2019-11-11 10:11:21,2.0,go over,1.0,2019-11-11
463,2019-11-11 11:19:12,2019-11-11 11:19:25,13.0,"go through, sit on edge",1.0,2019-11-11
464,2019-11-11 11:30:08,2019-11-11 11:30:11,3.0,go over,1.0,2019-11-11
465,2019-11-11 11:42:04,2019-11-11 11:42:05,1.0,go over,1.0,2019-11-11
466,2019-11-11 11:52:28,2019-11-11 11:52:29,1.0,go over,1.0,2019-11-11
467,2019-11-11 11:55:20,2019-11-11 11:55:28,8.0,on top,1.0,2019-11-11
468,2019-11-11 12:03:52,2019-11-11 12:05:40,108.0,"sit on edge, sit middle",1.0,2019-11-11
469,2019-11-11 12:47:43,2019-11-11 12:48:20,37.0,on top,1.0,2019-11-11
470,2019-11-11 14:05:54,2019-11-11 14:05:55,1.0,go over,1.0,2019-11-11
471,2019-11-11 14:13:22,2019-11-11 14:13:36,14.0,on top,1.0,2019-11-11
472,2019-11-11 14:14:19,2019-11-11 14:14:22,3.0,go over,1.0,2019-11-11
473,2019-11-11 14:21:42,2019-11-11 14:21:51,9.0,on top,1.0,2019-11-11
474,2019-11-11 14:25:20,2019-11-11 14:25:21,1.0,go over,1.0,2019-11-11
475,2019-11-11 14:28:51,2019-11-11 14:28:52,1.0,go over,1.0,2019-11-11
476,2019-11-11 14:46:41,2019-11-11 14:46:44,3.0,go over,1.0,2019-11-11
477,2019-11-11 15:15:59,2019-11-11 15:16:11,12.0,"on top, next to",1.0,2019-11-11
478,2019-11-11 15:16:19,2019-11-11 15:16:26,7.0,"next to, grab",1.0,2019-11-11
479,2019-11-11 15:21:30,2019-11-11 15:21:33,3.0,go over,1.0,2019-11-11
480,2019-11-11 15:59:54,2019-11-11 15:59:55,1.0,go over,1.0,2019-11-11
481,2019-11-11 16:00:06,2019-11-11 16:00:08,2.0,go over,1.0,2019-11-11
482,2019-11-11 16:01:07,2019-11-11 16:01:22,15.0,on top,1.0,2019-11-11
483,2019-11-11 16:07:16,2019-11-11 16:07:19,3.0,go over,1.0,2019-11-11
484,2019-11-11 16:21:48,2019-11-11 16:21:49,1.0,go over,1.0,2019-11-11
485,2019-11-11 16:29:15,2019-11-11 16:29:26,11.0,go over,1.0,2019-11-11
486,2019-11-11 16:32:37,2019-11-11 16:32:39,2.0,go over,1.0,2019-11-11
487,2019-11-11 17:30:55,2019-11-11 17:31:05,10.0,go through,1.0,2019-11-11
488,2019-11-12 07:04:10,2019-11-12 07:04:12,2.0,go over,1.0,2019-11-12
489,2019-11-12 07:05:11,2019-11-12 07:05:15,4.0,go through,1.0,2019-11-12
490,2019-11-12 07:24:20,2019-11-12 07:24:37,17.0,on top,1.0,2019-11-12
491,2019-11-12 07:25:03,2019-11-12 07:25:11,8.0,on top,1.0,2019-11-12
492,2019-11-12 07:26:01,2019-11-12 07:26:02,1.0,go over,1.0,2019-11-12
493,2019-11-12 07:26:58,2019-11-12 07:27:02,4.0,go over,1.0,2019-11-12
494,2019-11-12 07:38:42,2019-11-12 07:38:43,1.0,go over,1.0,2019-11-12
495,2019-11-12 07:58:21,2019-11-12 07:58:22,1.0,go through,1.0,2019-11-12
496,2019-11-12 07:59:27,2019-11-12 07:59:29,2.0,go over,1.0,2019-11-12
497,2019-11-12 08:35:30,2019-11-12 08:35:31,1.0,go over,1.0,2019-11-12
498,2019-11-12 09:03:20,2019-11-12 09:03:21,1.0,go over,1.0,2019-11-12
499,2019-11-12 09:04:04,2019-11-12 09:04:07,3.0,on top,1.0,2019-11-12
500,2019-11-12 09:04:21,2019-11-12 09:04:26,5.0,on top,1.0,2019-11-12
501,2019-11-12 09:04:35,2019-11-12 09:04:36,1.0,go over,1.0,2019-11-12
502,2019-11-12 09:34:19,2019-11-12 09:34:21,2.0,go over,1.0,2019-11-12
503,2019-11-12 11:21:14,2019-11-12 11:21:18,4.0,go over,1.0,2019-11-12
504,2019-11-12 11:42:34,2019-11-12 11:42:35,1.0,go over,1.0,2019-11-12
505,2019-11-12 11:53:08,2019-11-12 11:53:09,1.0,go through,1.0,2019-11-12
506,2019-11-12 12:31:50,2019-11-12 12:32:11,21.0,on top,1.0,2019-11-12
507,2019-11-12 12:40:19,2019-11-12 12:40:28,9.0,"go through, sit on edge",1.0,2019-11-12
508,2019-11-12 12:47:24,2019-11-12 12:47:25,1.0,go over,1.0,2019-11-12
509,2019-11-12 13:58:58,2019-11-12 13:58:59,1.0,go over,1.0,2019-11-12
510,2019-11-12 14:04:20,2019-11-12 14:04:21,1.0,go over,1.0,2019-11-12
511,2019-11-12 14:05:35,2019-11-12 14:05:43,8.0,on top,1.0,2019-11-12
512,2019-11-12 14:08:41,2019-11-12 14:08:47,6.0,on top,1.0,2019-11-12
513,2019-11-12 14:10:57,2019-11-12 14:10:58,1.0,go over,1.0,2019-11-12
514,2019-11-12 14:16:41,2019-11-12 14:16:42,1.0,go over,1.0,2019-11-12
515,2019-11-12 14:16:46,2019-11-12 14:16:50,4.0,go over,1.0,2019-11-12
516,2019-11-12 14:16:53,2019-11-12 14:16:55,2.0,go over,1.0,2019-11-12
517,2019-11-12 14:44:57,2019-11-12 14:44:58,1.0,go over,1.0,2019-11-12
518,2019-11-12 14:57:57,2019-11-12 14:57:58,1.0,go over,1.0,2019-11-12
519,2019-11-12 15:02:02,2019-11-12 15:02:07,5.0,go over,1.0,2019-11-12
520,2019-11-12 15:15:10,2019-11-12 15:15:15,5.0,go over,1.0,2019-11-12
521,2019-11-12 15:37:36,2019-11-12 15:37:42,6.0,go over,1.0,2019-11-12
522,2019-11-12 15:46:49,2019-11-12 15:46:57,8.0,on top,1.0,2019-11-12
523,2019-11-12 15:52:04,2019-11-12 15:52:08,4.0,go over,1.0,2019-11-12
524,2019-11-12 15:52:38,2019-11-12 15:52:42,4.0,go over,1.0,2019-11-12
525,2019-11-12 16:00:19,2019-11-12 16:00:23,4.0,go over,1.0,2019-11-12
526,2019-11-12 16:03:28,2019-11-12 16:03:32,4.0,go over,1.0,2019-11-12
527,2019-11-12 16:07:44,2019-11-12 16:07:48,4.0,go over,1.0,2019-11-12
528,2019-11-12 16:26:41,2019-11-12 16:27:24,43.0,"next to, grab",1.0,2019-11-12
529,2019-11-12 16:33:40,2019-11-12 16:33:47,7.0,go through,1.0,2019-11-12
530,2019-11-12 16:36:49,2019-11-12 16:36:53,4.0,go through,1.0,2019-11-12
531,2019-11-12 16:39:38,2019-11-12 16:39:39,1.0,go over,1.0,2019-11-12
532,2019-11-12 16:45:37,2019-11-12 16:45:41,4.0,go over,1.0,2019-11-12
533,2019-11-12 16:55:33,2019-11-12 16:55:34,1.0,go over,1.0,2019-11-12
534,2019-11-12 16:57:47,2019-11-12 16:57:50,3.0,go over,1.0,2019-11-12
535,2019-11-12 17:04:49,2019-11-12 17:04:56,7.0,go over,1.0,2019-11-12
536,2019-11-12 17:22:53,2019-11-12 17:22:58,5.0,go over,1.0,2019-11-12
537,2019-11-12 17:27:37,2019-11-12 17:27:39,2.0,go over,1.0,2019-11-12
538,2019-11-12 17:33:21,2019-11-12 17:33:23,2.0,go over,1.0,2019-11-12
539,2019-11-12 17:58:35,2019-11-12 17:58:39,4.0,go over,1.0,2019-11-12
540,2019-11-13 07:01:14,2019-11-13 07:01:38,24.0,on top,1.0,2019-11-13
541,2019-11-13 07:15:31,2019-11-13 07:15:53,22.0,on top,1.0,2019-11-13
542,2019-11-13 07:22:11,2019-11-13 07:22:14,3.0,go over,1.0,2019-11-13
543,2019-11-13 07:23:15,2019-11-13 07:23:16,1.0,go over,1.0,2019-11-13
544,2019-11-13 07:25:54,2019-11-13 07:25:55,1.0,go over,1.0,2019-11-13
545,2019-11-13 07:46:02,2019-11-13 07:46:03,1.0,go over,1.0,2019-11-13
546,2019-11-13 07:46:52,2019-11-13 07:47:04,12.0,on top,1.0,2019-11-13
547,2019-11-13 07:50:15,2019-11-13 07:50:16,1.0,go over,1.0,2019-11-13
548,2019-11-13 07:57:36,2019-11-13 07:57:41,5.0,go over,1.0,2019-11-13
549,2019-11-13 07:58:37,2019-11-13 07:58:42,5.0,on top,1.0,2019-11-13
550,2019-11-13 08:02:20,2019-11-13 08:02:21,1.0,go over,1.0,2019-11-13
551,2019-11-13 08:02:22,2019-11-13 08:02:43,21.0,on top,1.0,2019-11-13
552,2019-11-13 08:08:05,2019-11-13 08:08:08,3.0,go over,1.0,2019-11-13
553,2019-11-13 08:12:16,2019-11-13 08:12:17,1.0,go over,1.0,2019-11-13
554,2019-11-13 08:45:25,2019-11-13 08:45:26,1.0,go over,1.0,2019-11-13
555,2019-11-13 08:47:39,2019-11-13 08:47:40,1.0,go through,1.0,2019-11-13
556,2019-11-13 09:22:30,2019-11-13 09:22:31,1.0,go over,1.0,2019-11-13
557,2019-11-13 09:37:13,2019-11-13 09:37:19,6.0,"next to, grab",1.0,2019-11-13
558,2019-11-13 09:37:33,2019-11-13 09:37:34,1.0,go over,1.0,2019-11-13
559,2019-11-13 09:48:09,2019-11-13 09:48:10,1.0,go over,1.0,2019-11-13
560,2019-11-13 09:49:52,2019-11-13 09:50:08,16.0,"go through, sit on edge",1.0,2019-11-13
561,2019-11-13 09:55:26,2019-11-13 09:55:28,2.0,go over,1.0,2019-11-13
562,2019-11-13 09:55:53,2019-11-13 09:56:04,11.0,on top,1.0,2019-11-13
563,2019-11-13 10:06:38,2019-11-13 10:06:45,7.0,go through,1.0,2019-11-13
564,2019-11-13 10:20:58,2019-11-13 10:20:59,1.0,go through,1.0,2019-11-13
565,2019-11-13 10:44:07,2019-11-13 10:44:09,2.0,go over,1.0,2019-11-13
566,2019-11-13 11:22:18,2019-11-13 11:22:19,1.0,go through,1.0,2019-11-13
567,2019-11-13 11:31:03,2019-11-13 11:32:41,98.0,on top,1.0,2019-11-13
568,2019-11-13 11:38:40,2019-11-13 11:38:41,1.0,go over,1.0,2019-11-13
569,2019-11-13 11:40:10,2019-11-13 11:40:12,2.0,go over,1.0,2019-11-13
570,2019-11-13 11:47:35,2019-11-13 11:47:41,6.0,go over,1.0,2019-11-13
571,2019-11-13 12:15:58,2019-11-13 12:16:00,2.0,go over,1.0,2019-11-13
572,2019-11-13 12:16:07,2019-11-13 12:16:09,2.0,go through,1.0,2019-11-13
573,2019-11-13 12:38:07,2019-11-13 12:38:08,1.0,go over,1.0,2019-11-13
574,2019-11-13 12:42:02,2019-11-13 12:42:13,11.0,on top,1.0,2019-11-13
575,2019-11-13 12:42:21,2019-11-13 12:42:22,1.0,go over,1.0,2019-11-13
576,2019-11-13 12:46:25,2019-11-13 12:46:28,3.0,go over,1.0,2019-11-13
577,2019-11-13 12:48:21,2019-11-13 12:48:26,5.0,"go through, go over",1.0,2019-11-13
578,2019-11-13 12:49:05,2019-11-13 12:49:09,4.0,on top,1.0,2019-11-13
579,2019-11-13 12:51:30,2019-11-13 12:51:47,17.0,"go through, sit on edge",1.0,2019-11-13
580,2019-11-13 13:16:07,2019-11-13 13:16:27,20.0,on top,1.0,2019-11-13
581,2019-11-13 13:17:36,2019-11-13 13:17:39,3.0,go over,1.0,2019-11-13
582,2019-11-13 13:36:26,2019-11-13 13:37:14,48.0,on top,1.0,2019-11-13
583,2019-11-13 13:39:15,2019-11-13 13:39:16,1.0,go over,1.0,2019-11-13
584,2019-11-13 14:19:40,2019-11-13 14:19:41,1.0,go over,1.0,2019-11-13
585,2019-11-13 14:20:47,2019-11-13 14:20:49,2.0,go over,1.0,2019-11-13
